year	origin	destination
2018	6001423400	23005000600
2018	6001442400	23005003701
2018	6001422800	23005001800
2018	6001442302	23005000300
2018	6001406900	23005000200
2018	6001427800	23005002300
2018	6001401000	23005011202
2018	6001403701	23005011201
2018	6001450745	23005003701
2018	6001403000	23005001100
2018	6001422000	23005000200
2018	6001422700	23005002102
2018	6001409000	23005000600
2018	6001433103	23005004001
2018	6001441800	23005003500
2018	6001431000	23005001100
2018	6001423100	23005011100
2018	6001403300	23005004402
2018	6001435104	23005004803
2018	6001443321	23005011202
2018	6001428302	23005000200
2018	6001422300	23005004001
2018	6001400500	23005011202
2018	6001428302	23005004402
2018	6001422800	23005000600
2018	6001427300	23005012000
2018	6001424002	23005002102
2018	6001451602	23005011202
2018	6001441402	23005000600
2018	6001441200	23005004200
2018	6001441924	23005011100
2018	6001408600	23005004002
2018	6001423601	23005011202
2018	6001424001	23005004002
2018	6001406700	23005004701
2018	6001432502	23005011300
2018	6001441200	23005000500
2018	6001404501	23005017001
2018	6001437101	23005001800
2018	6001423602	23005004002
2018	6001431200	23005003500
2018	6001450750	23005017301
2018	6001420400	23005000200
2018	6001428100	23005002700
2018	6001428100	23005017301
2018	6001450751	23005002102
2018	6001422800	23005004802
2018	6001428302	23005004200
2018	6001983200	23005004802
2018	6001450750	23005000200
2018	6001403502	23005001800
2018	6001441501	23005011202
2018	6001409400	23005001800
2018	6001450101	23005001000
2018	6001421700	23005001000
2018	6001406500	23005002102
2018	6001437000	23005000200
2018	6001441402	23005002300
2018	6001405500	23005013000
2018	6001450746	23005002700
2018	6001437000	23005001300
2018	6001435500	23005017002
2018	6001423602	23005001200
2018	6001408500	23005003702
2018	6001435900	23005001500
2018	6001451404	23005013000
2018	6001402800	23005011202
2018	6037186100	23005004502
2018	6037433403	23005000500
2018	6037267800	23005001800
2018	6037920114	23005001500
2018	6037296220	23005002501
2018	6037190201	23005003500
2018	6037800410	23005000600
2018	6037600100	23005011201
2018	6037572900	23005001900
2018	6037300600	23005004401
2018	6037404100	23005003702
2018	6037221820	23005000300
2018	6037294421	23005014000
2018	6037124500	23005002200
2018	6037115101	23005011500
2018	6037554802	23005000200
2018	6037553802	23005000300
2018	6037601212	23005001100
2018	6037120020	23005004200
2018	6037576001	23005011202
2018	6037400403	23005000200
2018	6037900703	23005004802
2018	6037402703	23005002002
2018	6037267200	23005002102
2018	6037503701	23005003702
2018	6037408703	23005000100
2018	6037232120	23005013000
2018	6037213401	23005003701
2018	6037502601	23005017304
2018	6037401201	23005011201
2018	6037650901	23005001700
2018	6037431400	23005004401
2018	6037700300	23005002200
2018	6037139200	23005004002
2018	6037127605	23005003100
2018	6037542200	23005000200
2018	6037272202	23005004200
2018	6037481002	23005001000
2018	6037461902	23005001200
2018	6037231400	23005002001
2018	6037602004	23005011202
2018	6073018603	23005003701
2018	6073005100	23005011201
2018	6073011100	23005011202
2018	6073014804	23005012000
2018	6073009511	23005002200
2018	6073009107	23005001300
2018	6073002904	23005004402
2018	6073017811	23005011202
2018	6073017808	23005003500
2018	6073017041	23005011202
2018	6073007200	23005004200
2018	6073008343	23005004401
2018	6073003103	23005000600
2018	6073021302	23005003000
2018	6073020809	23005012000
2018	6073001000	23005011202
2018	6073008363	23005001000
2018	6073018200	23005002200
2018	6073007903	23005011202
2018	6073004200	23005004801
2018	6073008328	23005002400
2018	6073008352	23005001200
2018	6073008312	23005011201
2018	6073015801	23005003300
2018	6073018700	23005002200
2018	6073020202	23005001000
2018	6073013905	23005001300
2018	6073010112	23005002700
2018	6073007400	23005017002
2018	6073019105	23005003300
2018	6073002502	23005011202
2018	6073009506	23005001700
2018	6073021302	23005000600
2018	6073019206	23005004502
2018	6073018519	23005011202
2018	6073014700	23005000600
2018	6073016401	23005011202
2018	6073015405	23005001300
2018	6073017056	23005004802
2018	6073021303	23005002900
2018	6073004300	23005011100
2018	6073008348	23005001700
2018	6073012402	23005000200
2018	6073020017	23005002001
2018	6073017039	23005003701
2018	6073008504	23005004502
2018	6073007903	23005001300
2018	6073000202	23005003000
2018	6073019808	23005011202
2018	6073019105	23005017102
2018	6073012401	23005012000
2018	6073017109	23005011202
2018	6073019701	23005000500
2018	6073009901	23005001300
2018	6073016615	23005017002
2018	6073020025	23005000300
2018	6073010014	23005000200
2018	6073016100	23005004501
2018	6073018700	23005000100
2018	6073002001	23005002900
2018	6073021302	23005011202
2018	6073013606	23005002102
2018	6073008354	23005003701
2018	6073008356	23005011201
2018	6073008507	23005003500
2018	6073008324	23005017301
2018	6073020213	23005017304
2018	6073017015	23005004502
2018	6073008327	23005001000
2018	6073018200	23005011100
2018	6073003404	23005004402
2018	6073003112	23005011202
2018	6073017033	23005004502
2018	6073002904	23005002700
2018	6073003401	23005004801
2018	6073008337	23005000200
2018	6073017604	23005004702
2018	6073009704	23005004002
2018	6073010401	23005001000
2018	6073015701	23005001500
2018	6073013419	23005001100
2018	6073021302	23005011202
2018	6073010014	23005004401
2018	6073012402	23005011500
2018	6073019805	23005004402
2018	6073013412	23005017304
2018	6073019809	23005011202
2018	6073008351	23005011202
2018	6073008363	23005004502
2018	6073015802	23005000200
2018	6073009705	23005003500
2018	6073009000	23005001100
2018	6073017110	23005000200
2018	6073008339	23005003701
2018	6073013000	23005011201
2018	6073002904	23005004100
2018	6073018513	23005004200
2018	6073017037	23005004801
2018	6073019904	23005001000
2018	6073020013	23005001800
2018	6073002905	23005014000
2018	6073016804	23005004200
2018	6073008505	23005011300
2018	6073003800	23005002700
2018	6073019002	23005003500
2018	6073002904	23005011202
2018	6073015100	23005015000
2018	6073021205	23005004502
2018	6073008340	23005004502
2018	6073008328	23005004002
2018	6073017811	23005001800
2018	6073018510	23005000100
2018	6073006500	23005002900
2018	6073008509	23005001900
2018	6073010111	23005001700
2018	6073020202	23005001800
2018	6073015802	23005012000
2018	6073005100	23005004402
2018	6073014601	23005011202
2018	6073013503	23005001000
2018	6073002711	23005004803
2018	6073002402	23005002101
2018	6073020108	23005017102
2018	6073013206	23005004402
2018	6073008200	23005004200
2018	6073016811	23005000500
2018	6073005300	23005017304
2018	6073009103	23005011202
2018	6073017501	23005000600
2018	6073009505	23005004702
2018	6073020403	23005003200
2018	6073008330	23005011201
2018	6073008507	23005000500
2018	6073004600	23005000200
2018	6073002902	23005003702
2018	6073005900	23005001300
2018	6073017048	23005000100
2018	6073008306	23005004801
2018	6073018517	23005004402
2018	6073010109	23005001100
2018	6073008345	23005017102
2018	6073017042	23005001700
2018	6073020405	23005011100
2018	6073013203	23005017102
2018	6073016901	23005011202
2018	6073014700	23005000600
2018	6073017039	23005003702
2018	6073002904	23005000100
2018	6073020013	23005011202
2018	6073009304	23005001500
2018	6073020705	23005011202
2018	6073006500	23005002700
2018	6073012303	23005017304
2018	6073013206	23005011201
2018	6073013102	23005011201
2018	6073016701	23005003701
2018	6073002201	23005016000
2018	6073018514	23005017304
2018	6073020211	23005011201
2018	6073010106	23005001100
2018	6073013410	23005001900
2018	6073008343	23005004802
2018	6073017041	23005001500
2018	6073007903	23005003702
2018	6073017037	23005017303
2018	6073017604	23005001300
2018	6073018700	23005004002
2018	6073008360	23005015000
2018	6073017056	23005002400
2018	6073020806	23005011202
2018	6073014806	23005002900
2018	6073008363	23005011202
2018	6073008361	23005001000
2018	6073018700	23005011201
2018	6073013303	23005000600
2018	6073017701	23005017304
2018	6073003214	23005000300
2018	6073002703	23005017001
2018	6073012002	23005004803
2018	6073021900	23005003200
2018	6073017604	23005003500
2018	6073014806	23005017101
2018	6073002201	23005003500
2018	6073015701	23005011201
2018	6073010502	23005004200
2018	6073009801	23005011201
2018	6073004501	23005012000
2018	6073016614	23005004502
2018	6073013420	23005004402
2018	6073018700	23005003701
2018	6073019804	23005000200
2018	6073008307	23005001500
2018	6073016000	23005001000
2018	6073017110	23005011100
2018	6073008360	23005012000
2018	6073004600	23005004801
2018	6073013000	23005017301
2018	6073009102	23005013000
2018	6073021303	23005002900
2018	6073008361	23005017301
2018	6073017033	23005004100
2018	6073006300	23005002102
2018	6073017042	23005004002
2018	6073012502	23005003500
2018	6073010012	23005000600
2018	6073020027	23005012000
2018	6073022100	23005000300
2018	6073008702	23005011202
2018	6073005200	23005001700
2018	6073018608	23005002200
2018	6073008702	23005017002
2018	6073004900	23005000300
2018	6073008341	23005004502
2018	6073008102	23005002102
2018	6073001400	23005017102
2018	6073019303	23005004803
2018	6073016807	23005017301
2018	6073018300	23005004701
2018	6073018515	23005000600
2018	6073008359	23005000200
2018	6073016100	23005004802
2018	6073015703	23005000200
2018	6073013604	23005014000
2018	6073013314	23005002900
2018	6073020027	23005011500
2018	6073009201	23005000300
2018	6073008505	23005001000
2018	6073010502	23005011300
2018	6073008359	23005016500
2018	6073002002	23005017001
2018	6073013419	23005016000
2018	6073017046	23005000600
2018	6073013601	23005001200
2018	6073013312	23005001800
2018	6073013421	23005011202
2018	6073019301	23005003701
2018	6073009511	23005000200
2018	6073000800	23005004402
2018	6073005800	23005017102
2018	6073007905	23005000200
2018	6073008502	23005002002
2018	6073005100	23005002102
2018	6073013302	23005000600
2018	6073005900	23005011202
2018	6073012401	23005003300
2018	6083002913	23005011202
2018	6083002402	23005004600
2018	6083001208	23005004402
2018	6083001706	23005002501
2018	6083002808	23005003701
2018	8041004602	23005003400
2018	8041006100	23005011202
2018	8041004401	23005003702
2018	8041005502	23005000600
2018	8041004401	23005003701
2018	8041005104	23005001900
2018	8041005602	23005002002
2018	8041000800	23005003701
2018	8041000302	23005003701
2018	8041007500	23005011202
2018	8041005108	23005011202
2018	8041002502	23005004002
2018	8041005111	23005004402
2018	8041004503	23005004502
2018	8041003000	23005002002
2018	8041001000	23005001000
2018	8041000202	23005001900
2018	8041002000	23005002101
2018	8041004705	23005017304
2018	8041007400	23005004100
2018	8041006000	23005017001
2018	8041003308	23005004402
2018	8041004508	23005002002
2018	8041005105	23005011202
2018	8041003708	23005001000
2018	8041004902	23005001700
2018	12057013919	23005001900
2018	12057013004	23005011202
2018	12057004900	23005013000
2018	12057006801	23005002002
2018	12057013916	23005011500
2018	12057006801	23005011202
2018	12057011005	23005002800
2018	12057013410	23005001300
2018	12057010900	23005001800
2018	12057011005	23005011300
2018	12057013702	23005017301
2018	12057010103	23005011100
2018	12057013917	23005000200
2018	12057010813	23005017001
2018	12057013919	23005004002
2018	12057006502	23005003702
2018	12057013100	23005001300
2018	12057011708	23005012000
2018	12057012207	23005017101
2018	12057013505	23005004402
2018	12057011614	23005014000
2018	12057011506	23005002102
2018	12057011710	23005000200
2018	12057011803	23005011500
2018	12057013803	23005000200
2018	12057012504	23005004200
2018	12057011204	23005011202
2018	12095014609	23005011202
2018	12095016508	23005003701
2018	12095016510	23005011202
2018	12095017400	23005000600
2018	12095014400	23005002101
2018	12095018900	23005011300
2018	12095013406	23005004402
2018	12095011100	23005004502
2018	12095014302	23005017304
2018	12095014503	23005003000
2018	12095013507	23005004402
2018	12095016408	23005011100
2018	12095017104	23005003701
2018	12099004816	23005001200
2018	12099007749	23005003500
2018	12099007912	23005001300
2018	12099007009	23005002002
2018	12099007614	23005003100
2018	12099007615	23005000100
2018	12099007202	23005003701
2018	12099005903	23005003702
2018	12099000600	23005003701
2018	12099007910	23005000200
2018	12099005808	23005011202
2018	12099007100	23005004801
2018	12099002006	23005004803
2018	12099004008	23005011202
2018	12099005921	23005011201
2018	12099005602	23005001000
2018	12099007710	23005017001
2018	12099004817	23005004802
2018	12099007723	23005000500
2018	12099007612	23005002900
2018	12099008002	23005001200
2018	12099002700	23005000600
2018	12099000210	23005004802
2018	12099004011	23005011202
2018	12099001004	23005003702
2018	12099003102	23005004402
2018	12099005936	23005002900
2018	12099000215	23005017002
2018	12099001915	23005001900
2018	12099005917	23005002200
2018	12099007730	23005004200
2018	12099004601	23005000200
2018	12099005921	23005002002
2018	12099007742	23005017002
2018	12099004601	23005003701
2018	12099002900	23005000100
2018	12099000406	23005011300
2018	12099003000	23005004502
2018	12099000213	23005003500
2018	12099004815	23005011202
2018	12099005946	23005002400
2018	12099006201	23005001300
2018	12099007302	23005017002
2018	12099007610	23005000300
2018	12099007835	23005002900
2018	12099000214	23005011500
2018	12099005101	23005017301
2018	12099003201	23005002101
2018	12099005916	23005003702
2018	12099006906	23005011202
2018	12099001910	23005000300
2018	12099007751	23005004701
2018	12099007765	23005003702
2018	12099006502	23005000300
2018	12099000410	23005011300
2018	12099001004	23005002102
2018	12099006502	23005001100
2018	12099003202	23005001100
2018	12099006300	23005000300
2018	12099007100	23005014000
2018	12099007823	23005003200
2018	12099006603	23005001800
2018	12099007604	23005004002
2018	12099004815	23005004002
2018	12099001904	23005011201
2018	12099007302	23005003701
2018	12099007730	23005000600
2018	12099007751	23005017304
2018	12099007005	23005017304
2018	12099001917	23005017102
2018	12099007740	23005002501
2018	12099001915	23005004502
2018	12099005817	23005015000
2018	12099007713	23005004801
2018	12099005502	23005000200
2018	12099001908	23005004802
2018	12099005204	23005017002
2018	12099007203	23005011100
2018	12099005411	23005017304
2018	12099004012	23005001500
2018	12099005812	23005004002
2018	12099001003	23005002501
2018	12099005916	23005004002
2018	12099007006	23005011201
2018	12099006201	23005002002
2018	12099000213	23005001800
2018	12099007751	23005003702
2018	12099007839	23005003701
2018	12099000410	23005000600
2018	12099005701	23005003400
2018	12099004010	23005003000
2018	12099007765	23005001000
2018	12099004815	23005004200
2018	12099005939	23005001200
2018	12099007731	23005014000
2018	12099004811	23005004502
2018	12099007100	23005004200
2018	12099001915	23005001100
2018	12099004008	23005000500
2018	12099006602	23005017304
2018	12099007100	23005017102
2018	12099007732	23005001900
2018	12099007713	23005011201
2018	12099001500	23005000600
2018	12099005204	23005001700
2018	12099008101	23005004701
2018	12099004008	23005011202
2018	12099000505	23005002101
2018	12099006802	23005017303
2018	12099004201	23005002700
2018	12099004202	23005011100
2018	12099006605	23005013000
2018	12099000209	23005000300
2018	12099004012	23005004803
2018	12099005936	23005003701
2018	12099007749	23005001000
2018	12099007837	23005001200
2018	13067030800	23005001000
2018	13067030106	23005000600
2018	13067031002	23005012000
2018	13067030901	23005017002
2018	13067030224	23005001300
2018	13067031405	23005017304
2018	13067030601	23005001000
2018	13067030413	23005004803
2018	13067030310	23005003701
2018	13067030318	23005011500
2018	13067031208	23005000200
2018	13067030318	23005003500
2018	13067031111	23005004502
2018	13067030103	23005001200
2018	13067031001	23005000100
2018	13067030601	23005004200
2018	13067030412	23005000100
2018	13067031207	23005001800
2018	13067031405	23005017102
2018	13067030504	23005013000
2018	13067030101	23005004803
2018	13067030107	23005012000
2018	13067031106	23005017002
2018	13067030602	23005002501
2018	13067030700	23005001700
2018	13067030326	23005003200
2018	13067031206	23005002102
2018	15003002800	23005017102
2018	15003011400	23005011202
2018	15003005700	23005017001
2018	15003008929	23005004402
2018	15003004900	23005004502
2018	15003003604	23005011202
2018	15003002004	23005003702
2018	15003004800	23005002102
2018	15003011400	23005011100
2018	15003009704	23005002200
2018	15003002003	23005000300
2018	15003008914	23005002501
2018	15003000106	23005004402
2018	15003002500	23005000200
2018	15003002401	23005003200
2018	15003007000	23005004002
2018	15003000107	23005002300
2018	15003008614	23005011202
2018	15003011000	23005011201
2018	16001001600	23005003701
2018	16001010221	23005011202
2018	16001001700	23005000600
2018	16001010332	23005011202
2018	16001000803	23005001300
2018	16001010223	23005003200
2018	16001010335	23005011201
2018	16001010332	23005003702
2018	16001002312	23005011202
2018	16001010504	23005001700
2018	16001010501	23005017304
2018	16001000804	23005002900
2018	16001010504	23005000500
2018	16001000804	23005000300
2018	16001002302	23005001300
2018	16001010401	23005003200
2018	16001010332	23005011300
2018	16001010501	23005000200
2018	16001010223	23005003100
2018	16001010401	23005017301
2018	17031030706	23005000200
2018	17031824114	23005012000
2018	17031826902	23005000300
2018	17031630200	23005003500
2018	17031040401	23005000600
2018	17031803610	23005001000
2018	17031081300	23005002002
2018	17031070101	23005002200
2018	17031730400	23005011500
2018	17031691200	23005004401
2018	17031063000	23005004200
2018	17031818600	23005017002
2018	17031220901	23005001000
2018	17031806900	23005004002
2018	17031824116	23005011201
2018	17031190800	23005000300
2018	17031630500	23005017001
2018	17031832600	23005004200
2018	17031672000	23005001100
2018	17031826600	23005000500
2018	17031802802	23005001700
2018	17031070101	23005002102
2018	17031063302	23005004200
2018	17031832200	23005001500
2018	17031650400	23005001300
2018	17031804701	23005013000
2018	17031826000	23005004002
2018	17031820104	23005001200
2018	17031823703	23005011201
2018	17031030800	23005011202
2018	17031804709	23005017304
2018	17031030706	23005001800
2018	17031140200	23005002700
2018	17031828100	23005004200
2018	17031824108	23005000600
2018	17031824119	23005004502
2018	17031803500	23005001700
2018	17031803702	23005011202
2018	17031804306	23005004200
2018	17031821402	23005004200
2018	17031530200	23005000600
2018	17031806502	23005000100
2018	17031834600	23005004502
2018	17031420700	23005004200
2018	17031805108	23005000600
2018	17031801601	23005004402
2018	17031561100	23005011202
2018	17031260200	23005011300
2018	17031030706	23005011202
2018	17031140200	23005004001
2018	17031841500	23005001800
2018	17031804510	23005011202
2018	17031590600	23005004200
2018	17031010702	23005003701
2018	17031320400	23005003702
2018	17031070600	23005001800
2018	17031611200	23005003500
2018	17031820501	23005000600
2018	17031831200	23005004802
2018	17031770202	23005004803
2018	17031839100	23005003701
2018	17031828505	23005011202
2018	17031801601	23005000300
2018	17031061901	23005000600
2018	17031081401	23005001300
2018	17031010400	23005002501
2018	17031240600	23005002900
2018	28075010500	23005004802
2018	28075010500	23005002700
2018	28075001101	23005011202
2018	28075000400	23005002101
2018	28075000600	23005000500
2018	28075010302	23005017301
2018	28075000300	23005003300
2018	28075010202	23005004200
2018	28075010600	23005002101
2018	28075010600	23005003500
2018	28075010302	23005004402
2018	28075000800	23005011202
2018	33011011102	23005000300
2018	33011012300	23005000600
2018	33011014202	23005002002
2018	33011011200	23005002900
2018	33011001900	23005004701
2018	33011010600	23005004702
2018	33011002000	23005001300
2018	33011010400	23005017304
2018	33011000300	23005004802
2018	33011016201	23005003000
2018	33011001800	23005011202
2018	33011012100	23005003701
2018	33011002100	23005011202
2018	33011000204	23005004801
2018	33011001600	23005004702
2018	33011002902	23005004402
2018	33011011200	23005001300
2018	33011002200	23005001700
2018	33011001600	23005003701
2018	33011010500	23005002102
2018	33011000800	23005001700
2018	33011016201	23005003100
2018	33011011101	23005001300
2018	33011011000	23005001800
2018	33011002902	23005000200
2018	33011002500	23005004401
2018	33011001600	23005017301
2018	33011000800	23005000200
2018	33011010200	23005003500
2018	33011010800	23005000300
2018	33011020000	23005011100
2018	33011002701	23005011202
2018	33011000102	23005000600
2018	33011010600	23005002101
2018	33011017100	23005011202
2018	33011012200	23005001900
2018	33011012200	23005003702
2018	33011000204	23005001100
2018	33011014100	23005003000
2018	33011000600	23005016500
2018	33011000101	23005017304
2018	33011000902	23005011201
2018	33011011000	23005011100
2018	33011010800	23005004802
2018	33011021500	23005003702
2018	33011011000	23005017002
2018	33011023000	23005004100
2018	33011011200	23005011201
2018	33011011101	23005000300
2018	33011012200	23005000200
2018	33011000204	23005004100
2018	33011002100	23005017002
2018	33011000300	23005002002
2018	33011200400	23005004402
2018	37133000500	23005004502
2018	37133002600	23005000300
2018	37133000401	23005017301
2018	37133000600	23005015000
2018	39153507102	23005001000
2018	39153508301	23005001800
2018	39153508301	23005017102
2018	39153532004	23005003100
2018	39153501700	23005004600
2018	39153506200	23005017304
2018	39153530603	23005004002
2018	39153506600	23005002200
2018	39153504600	23005002002
2018	39153506500	23005003702
2018	39153530502	23005003500
2018	39153506400	23005017303
2018	39153510302	23005002102
2018	39153503702	23005014000
2018	39153508301	23005011201
2018	39153507203	23005004402
2018	39153506200	23005001300
2018	39153532301	23005002900
2018	39153507202	23005000300
2018	39153520104	23005002101
2018	39153531002	23005003100
2018	39153533101	23005011202
2018	39153501700	23005002002
2018	39153532301	23005000200
2018	39153506100	23005011300
2018	39153531702	23005004502
2018	39153532902	23005011202
2018	39153508900	23005003702
2018	39153503500	23005000300
2018	39153520105	23005002002
2018	39153532302	23005002900
2018	39153520600	23005004402
2018	39153533101	23005000200
2018	39153507102	23005017002
2018	39153501700	23005000100
2018	39153506400	23005011202
2018	39153530901	23005001300
2018	39153502101	23005011202
2018	45045002503	23005011201
2018	45045002506	23005004801
2018	45045002816	23005011202
2018	45045003104	23005001500
2018	45045003201	23005002200
2018	45045002001	23005002900
2018	45045002303	23005001000
2018	45045002805	23005002102
2018	45045001501	23005002101
2018	45045001808	23005011300
2018	45045002505	23005017002
2018	45045004002	23005004002
2018	45045004002	23005000300
2018	45045003802	23005003000
2018	45045001302	23005011100
2018	45045002608	23005001700
2018	45045002813	23005004502
2018	45045001809	23005011201
2018	45045003201	23005017102
2018	45045001808	23005004401
2018	45045001501	23005004401
2018	45045001900	23005003702
2018	45045001700	23005017002
2018	45045002301	23005017303
2018	45045003301	23005003702
2018	45045002805	23005014000
2018	45045002803	23005003100
2018	45045001810	23005011202
2018	45045001810	23005014000
2018	45045001809	23005017304
2018	45045003704	23005011100
2018	45045002001	23005011202
2018	45045003701	23005014000
2018	45045003707	23005013000
2018	45045002503	23005000200
2018	45045001302	23005002700
2018	45045004300	23005011202
2018	45045001203	23005003701
2018	45045003701	23005001900
2018	45045002503	23005011202
2018	45045001203	23005004600
2018	45045003201	23005001100
2018	45045002506	23005002501
2018	45045000100	23005004802
2018	45045002001	23005002101
2018	45045003012	23005004402
2018	45045002901	23005011202
2018	45045003801	23005000600
2018	45045004002	23005000500
2018	45045003304	23005004402
2018	45045002808	23005003500
2018	47065000700	23005001100
2018	47065010502	23005011100
2018	47065011800	23005004100
2018	47065011447	23005004803
2018	47065011402	23005013000
2018	47065011323	23005001000
2018	47065010411	23005000300
2018	47065010304	23005003500
2018	47065010432	23005000600
2018	47065010306	23005001000
2018	47065011447	23005017301
2018	47065011201	23005002700
2018	47065002900	23005002700
2018	47065012300	23005001100
2018	47065011900	23005002700
2018	47065011326	23005003702
2018	47065010700	23005003702
2018	47065011201	23005011202
2018	47065001400	23005003200
2018	47065000700	23005004002
2018	47065010412	23005004402
2018	47065010903	23005004002
2018	47065012000	23005003701
2018	47065001300	23005004401
2018	47065010104	23005000300
2018	47065011311	23005001500
2018	47065010104	23005017301
2018	47065010903	23005002900
2018	47065011800	23005004401
2018	47065002900	23005000500
2018	47065001400	23005002001
2018	47065011444	23005001000
2018	47065010600	23005001300
2018	47065011203	23005001300
2018	47065001300	23005013000
2018	47065010411	23005011500
2018	47065011321	23005004001
2018	47065011444	23005017303
2018	47065010502	23005001300
2018	47065012100	23005004200
2018	47065010411	23005017102
2018	47065010800	23005003702
2018	47065011311	23005011202
2018	47065011311	23005002002
2018	47065011323	23005017304
2018	47065011325	23005011202
2018	47065011444	23005002200
2018	47065011700	23005017101
2018	47065011100	23005000300
2018	47065012300	23005001200
2018	47065011311	23005001000
2018	47065003000	23005003701
2018	47065010104	23005004402
2018	47065010700	23005011202
2018	47065000700	23005000100
2018	47065012400	23005000500
2018	47065000800	23005004801
2018	47065003000	23005001800
2018	47065011326	23005002900
2018	47065011311	23005004701
2018	47065011321	23005003100
2018	47065011311	23005004702
2018	47065001400	23005003000
2018	47065002600	23005004702
2018	47065000400	23005011202
2018	47065010412	23005002102
2018	47065011402	23005017002
2018	47065001900	23005001000
2018	47065012100	23005001000
2018	47065011446	23005002102
2018	47065011100	23005011202
2018	47065012400	23005001300
2018	47065011311	23005001200
2018	47065010903	23005003100
2018	47065011443	23005017301
2018	47065011325	23005017301
2018	47065002400	23005017002
2018	47065010903	23005011202
2018	47065000400	23005002002
2018	47065010101	23005000200
2018	47065011442	23005001000
2018	47065012400	23005017001
2018	48029191804	23005004801
2018	48029161100	23005000600
2018	48029121000	23005003500
2018	48029121601	23005002900
2018	51013101702	23005004802
2018	51013103602	23005004802
2018	51013101100	23005017101
2018	51013101601	23005003701
2018	51013102302	23005011500
2018	51013101603	23005001000
2018	51013101603	23005003701
2018	51013101803	23005004802
2018	51013100500	23005011202
2018	51013103501	23005003500
2018	51013102301	23005004803
2018	51013103100	23005002501
2018	51013101402	23005002501
2018	51013101702	23005012000
2018	51013103200	23005002400
2018	51013100700	23005001100
2018	51013102902	23005000500
2018	51013102902	23005001100
2018	51013101402	23005003500
2018	51013101403	23005001700
2018	51013103602	23005001000
2018	51013102702	23005004701
2018	51013101900	23005011202
2018	51059480505	23005000200
2018	51059491704	23005003500
2018	51059491704	23005000600
2018	51059415402	23005001200
2018	51059460600	23005001100
2018	51059415800	23005002200
2018	51059480902	23005002002
2018	51059482501	23005002002
2018	51059480503	23005004803
2018	51059481104	23005002002
2018	51610500200	23005004801
2018	51610500300	23005003701
2018	51610500300	23005017304
2018	51610500200	23005017001
2018	51610500300	23005002101
2018	51610500100	23005000100
2018	51610500300	23005000600
2018	51610500300	23005000600
2018	51610500300	23005002002
2018	51610500300	23005011202
2018	51610500300	23005004803
2018	2150000200	23005001000
2018	2150000200	23005011500
2018	2150000500	23005001100
2018	2150000200	23005011202
2018	2150000200	23005002102
2018	2150000300	23005001300
2018	2150000500	23005011202
2018	2150000200	23005017002
2018	2150000300	23005011202
2018	2150000200	23005004502
2018	2150000500	23005003500
2018	2150000200	23005004801
2018	2150000200	23005004002
2018	2150000500	23005002400
2018	2150000500	23005004401
2018	2150000200	23005011201
2018	2150000200	23005003500
2018	2150000500	23005000600
2018	2150000500	23005001700
2018	2150000500	23005001300
2018	2150000200	23005002900
2018	2150000200	23005004702
2018	2150000300	23005001300
2018	2150000200	23005001000
2018	2150000500	23005004802
2018	2150000200	23005017304
2018	2150000200	23005002900
