year	origin	destination
2018	23023970302	23019006300
2018	23023970200	23019028000
2018	23023970500	23019006300
2018	23023970100	23019006100
2018	23023970500	23019006300
2018	23023970301	23019031100
2018	23023970500	23019013000
2018	23023970600	23019006300
2018	23023970500	23019006100
2018	23023970301	23019010000
2018	23023970100	23019013000
2018	23023970301	23019000200
2018	23023970700	23019006300
2018	23023970500	23019000600
2018	23023970301	23019000500
2018	23023970700	23019006300
2018	23023970301	23019031200
2018	23023970302	23019015000
2018	23023970500	23019031200
2018	23023970500	23019010000
2018	23023970500	23019009000
2018	23023970302	23019008001
2018	23023970700	23019002000
2018	23023970500	23019006100
2018	23023970500	23019007100
2018	23023970500	23019006300
2018	23023970500	23019031100
2018	23023970400	23019000300
2018	23023970200	23019000500
2018	23023970500	23019000700
2018	23023970500	23019015000
2018	23023970100	23019006300
2018	23023970302	23019006300
2018	23023970302	23019015000
2018	23023970302	23019021500
2018	23023970302	23019013500
2018	23023970700	23019006300
2018	23023970301	23019000300
2018	23023970500	23019015000
2018	23023970500	23019002000
2018	23023970302	23019000200
2018	23023970500	23019008001
2018	23023970400	23019006300
2018	23023970500	23019002000
2018	23023970100	23019000900
2018	23023970500	23019000700
2018	23023970100	23019025500
2018	23023970100	23019006100
2018	23023970700	23019027000
2018	23023970500	23019006300
2018	23023970302	23019003000
2018	23023970500	23019000200
2018	23023970100	23019006300
2018	23023970302	23019000500
2018	23023970500	23019002000
2018	23023970500	23019014000
2018	23023970100	23019000900
2018	23023970500	23019000700
2018	23023970100	23019031200
2018	23023970301	23019000900
2018	23023970302	23019009000
2018	23023970302	23019006300
2018	23023970302	23019006300
2018	23023970500	23019027000
2018	23023970400	23019007100
2018	23023970200	23019008001
2018	23023970302	23019002000
2018	23023970500	23019000900
2018	23023970302	23019015500
2018	23023970200	23019002000
2018	23023970700	23019006300
2018	23023970100	23019031100
2018	23023970302	23019031100
2018	23023970400	23019000900
2018	23023970301	23019014000
2018	23023970500	23019008001
2018	23023970700	23019000500
2018	23023970700	23019010000
2018	23023970500	23019006100
2018	23023970302	23019000300
2018	23023970301	23019015000
2018	23023970302	23019004200
2018	23023970301	23019000200
2018	23023970302	23019005000
2018	23023970500	23019008001
2018	23023970500	23019000500
2018	23023970200	23019012500
2018	23023970302	23019031200
2018	23023970100	23019006300
2018	23023970200	23019006300
2018	23023970100	23019015000
2018	23023970700	23019006300
2018	23023970301	23019006300
2018	23023970500	23019013000
2018	23023970700	23019006300
2018	23023970100	23019007200
2018	23023970302	23019000600
2018	23023970301	23019013000
2018	23023970301	23019031100
2018	23023970500	23019015000
2018	23023970100	23019012000
2018	23023970400	23019006300
2018	23023970302	23019000200
2018	23023970100	23019000400
2018	23023970500	23019027000
2018	23023970500	23019000300
2018	23023970500	23019000700
2018	23023970500	23019015000
2018	23023970200	23019000200
2018	23023970500	23019000500
2018	23023970500	23019006300
2018	23023970100	23019008001
2018	23023970200	23019007100
2018	23023970302	23019006300
2018	23023970302	23019000300
2018	23023970500	23019006300
2018	23023970301	23019000600
2018	23023970500	23019006300
2018	23023970302	23019000300
2018	23023970301	23019000300
2018	23023970400	23019008001
2018	23023970302	23019007100
2018	23023970700	23019012500
2018	23023970500	23019014000
2018	23023970301	23019000200
2018	23023970400	23019004200
2018	23023970700	23019006100
2018	23023970700	23019006300
2018	23023970301	23019000500
2018	23023970301	23019000500
2018	23023970100	23019013500
2018	23023970700	23019015000
2018	23023970600	23019006300
2018	23023970500	23019006300
2018	23023970400	23019002000
2018	23023970200	23019002000
2018	23023970302	23019000700
2018	23023970301	23019000200
2018	23023970302	23019000400
2018	23023970302	23019004300
2018	23023970100	23019000600
2018	23023970301	23019015500
2018	23023970500	23019015000
2018	23023970100	23019008001
2018	23023970700	23019006200
2018	23023970301	23019000900
2018	23023970200	23019006300
2018	23023970500	23019010000
2018	23023970301	23019000200
2018	23023970100	23019000600
2018	23023970302	23019000300
2018	23023970301	23019006300
2018	23023970500	23019015000
2018	23023970302	23019030000
2018	23023970301	23019013000
2018	23023970100	23019000900
2018	23023970301	23019006300
2018	23023970500	23019007200
2018	23023970301	23019021500
2018	23023970100	23019004200
2018	23023970500	23019007100
2018	23023970500	23019018000
2018	23023970500	23019000300
2018	23023970500	23019015000
2018	23023970301	23019000500
2018	23023970500	23019000600
2018	23023970500	23019000700
2018	23023970200	23019006300
2018	23023970500	23019007100
2018	23023970500	23019013000
2018	23023970500	23019006100
2018	23023970200	23019007100
2018	23023970600	23019015000
2018	23023970500	23019031000
2018	23023970500	23019030000
2018	23023970301	23019000400
2018	23023970600	23019000500
2018	23023970700	23019006200
2018	23023970500	23019000600
2018	23023970200	23019000600
2018	23023970301	23019000200
2018	23023970500	23019031200
2018	23023970500	23019031200
2018	23023970700	23019000500
2018	23023970700	23019000500
2018	23023970500	23019015000
2018	23023970302	23019008001
2018	23023970302	23019006300
2018	23023970301	23019940000
2018	23023970400	23019006300
2018	23023970200	23019013500
2018	23023970302	23019031100
2018	23023970700	23019030000
2018	23023970100	23019015000
2018	23023970400	23019031300
2018	23023970301	23019006300
2018	23023970302	23019006300
2018	23023970500	23019015000
2018	23023970302	23019006300
2018	23023970302	23019004200
2018	23023970500	23019029000
2018	23023970100	23019013500
2018	23023970500	23019006100
2018	23023970302	23019006300
2018	23023970500	23019006300
2018	23023970302	23019013000
2018	23023970302	23019000200
2018	23023970302	23019006300
2018	23023970301	23019008001
2018	23023970301	23019013500
2018	23023970301	23019027000
2018	23023970500	23019024500
2018	23023970500	23019000200
2018	23023970301	23019004200
2018	23023970301	23019000700
2018	23023970500	23019000200
2018	23023970302	23019009000
2018	23023970500	23019006300
2018	23023970301	23019021500
2018	23023970100	23019015000
2018	23023970500	23019011000
2018	23023970302	23019006300
2018	23023970700	23019006100
2018	23023970700	23019000600
2018	23023970100	23019000600
2018	23023970301	23019006300
2018	23023970200	23019014000
2018	23023970302	23019013000
2018	23023970302	23019006300
2018	23023970100	23019006200
2018	23023970100	23019000500
2018	23023970302	23019031200
2018	23023970700	23019006300
2018	23023970302	23019006100
2018	23023970302	23019000500
2018	23023970302	23019000400
2018	23023970500	23019000300
2018	23023970302	23019010000
2018	23023970400	23019012000
2018	23023970600	23019006300
2018	23023970302	23019009000
2018	23023970500	23019008001
2018	23023970302	23019006300
2018	23023970200	23019000500
2018	23023970200	23019002000
2018	23023970400	23019000200
2018	23023970301	23019006300
2018	23023970301	23019006300
2018	23023970200	23019006300
2018	23023970302	23019006300
2018	23023970301	23019005000
2018	23023970400	23019010000
2018	23023970301	23019005000
2018	23023970500	23019011000
2018	23023970301	23019027000
2018	23023970301	23019031100
2018	23023970500	23019009000
2018	23023970500	23019000200
2018	23023970100	23019010000
2018	23023970301	23019013000
2018	23023970700	23019000400
2018	23023970500	23019002000
2018	23023970100	23019002000
2018	23023970700	39049006710
2018	23023970100	39049007041
2018	23023970301	39049006932
2018	23023970301	39049001901
2018	23023970302	39049006990
2018	23023970301	39049006391
2018	23023970700	39049003000
2018	23023970500	39049001121
2018	23023970500	39049007209
2018	23023970700	39049007043
2018	23023970302	39049001121
2018	23023970500	39049007396
2018	23023970700	39049007043
2018	23023970301	48061013802
2018	23023970200	48061012508
2018	23023970400	48061010301
2018	23023970700	48061012506
2018	23023970302	48061010602
2018	23023970500	48061014100
2018	23023970700	48061012507
2018	23023970500	48061014100
2018	23023970500	48061011302
2018	23023970301	48061010100
2018	23023970301	48061011500
2018	23023970301	48061011600
2018	23023970301	48061013500
2018	23023970400	48061012608
2018	23023970301	48061012508
2018	23023970100	48061012301
2018	23023970100	48061010402
2018	23023970500	53033001400
2018	23023970500	53033028902
2018	23023970302	53033024701
2018	23023970302	53033025804
2018	23023970500	53033000600
2018	23023970400	53033009600
2018	23023970301	53033008001
2018	23023970500	53033026500
2018	23023970302	53033025400
2018	23023970600	53033006700
2018	23023970301	53033024400
2018	23023970500	53033025006
2018	23023970100	53033030006
2018	23023970301	53033010200
2018	23023970100	53033009600
2018	23023970301	53033023604
2018	23023970301	53033007401
2018	23023970200	53033010800
2018	23023970600	53033001600
2018	23023970700	53033020300
2018	23023970302	53033030313
2018	23023970400	53033010402
2018	23023970100	53033005301
2018	23023970301	53033004302
2018	23023970302	53033031705
2018	23023970500	53033004700
2018	23023970100	53033032309
2018	23023970100	53033027200
2018	23023970301	53033006200
2018	23023970301	53033032309
2018	23023970301	53033005801
2018	23023970500	53033030401
2018	23023970301	53033023604
2018	23023970500	53033000200
2018	23023970400	53033032103
2018	23023970700	53061051000
2018	23023970301	53061051803
2018	23023970301	53061041809
2018	23023970500	53061040400
2018	23023970301	53061050101
2018	23023970302	53061052707
2018	23023970100	53061052204
2018	23023970302	53061051923
2018	23023970100	53061040800
2018	23023970500	53061041606
2018	23023970301	53061041301
2018	23023970301	53061041808
2018	23023970301	53061041810
2018	23023970302	53061041904
2018	23023970302	53061051924
2018	23023970301	53061051928
2018	23023970700	53061052402
2018	23023970301	53061041808
2018	23023970100	53061041000
2018	23023970301	53061052503
2018	23023970100	53063002600
2018	23023970700	53063004100
2018	23023970200	53063002300
2018	23023970301	53063011900
2018	23023970301	53063010900
2018	23023970600	53063004000
2018	23023970200	53063002400
2018	23023970500	53063012701
2018	23023970500	53063011201
2018	23023970500	53063002600
2018	23023970500	53063010305
2018	23023970302	1033020701
2018	23023970302	1033020801
2018	23023970302	1033020200
2018	23023970500	1033020802
2018	23023970500	1033020600
2018	23023970500	1033020701
2018	23023970301	1033020300
2018	23023970500	1033020801
2018	23023970200	1033020200
2018	23023970200	1033020600
2018	23023970302	1033020200
2018	23023970700	1033020802
2018	23023970700	1033020400
2018	23023970302	1033020802
2018	23023970100	1033020701
2018	23023970500	9011702400
2018	23023970200	9011980000
2018	23023970302	9011690700
2018	23023970302	9011702700
2018	23023970200	9011980000
2018	23023970500	9011701100
2018	23023970302	9011702700
2018	23023970500	9011714101
2018	23023970500	9011709200
2018	23023970301	9011980000
2018	23023970500	9011705101
2018	23023970700	9011980000
2018	23023970400	23001010600
2018	23023970301	23001020700
2018	23023970200	23001010800
2018	23023970700	23001040000
2018	23023970700	23001030200
2018	23023970302	23001020500
2018	23023970301	23001020300
2018	23023970301	23001010100
2018	23023970301	23001030200
2018	23023970301	23001010700
2018	23023970400	23001041000
2018	23023970301	23001041500
2018	23023970400	23001010100
2018	23023970301	23001044000
2018	23023970200	23001010300
2018	23023970500	23001041500
2018	23023970700	23001020800
2018	23023970500	23001010200
2018	23023970700	23001020800
2018	23023970500	23001020300
2018	23023970400	23001010300
2018	23023970200	23001020300
2018	23023970600	23001040000
2018	23023970500	23001010200
2018	23023970100	23001046500
2018	23023970200	23001020900
2018	23023970500	23001044000
2018	23023970301	23001020400
2018	23023970500	23001010100
2018	23023970302	23001041500
2018	23023970500	23001040000
2018	23023970100	23001020900
2018	23023970400	23001010300
2018	23023970302	23001020900
2018	23023970700	23001042000
2018	23023970302	23001020900
2018	23023970302	23001010800
2018	23023970100	23001010300
2018	23023970500	23001040000
2018	23023970100	23001020900
2018	23023970500	23001020300
2018	23023970302	23001020800
2018	23023970400	23001010500
2018	23023970500	23001020700
2018	23023970302	23001020900
2018	23023970500	23001030200
2018	23023970302	23001044000
2018	23023970500	23001041000
2018	23023970500	23001010200
2018	23023970700	23001010200
2018	23023970100	23001020300
2018	23023970500	23001040000
2018	23023970500	23001010700
2018	23023970100	23001044000
2018	23023970301	23001040000
2018	23023970600	23001046500
2018	23023970100	23001020300
2018	23023970302	23001020300
2018	23023970301	23001010600
2018	23023970301	23001045000
2018	23023970200	23001041000
2018	23023970100	23001010800
2018	23023970302	23001020300
2018	23023970302	23001030200
2018	23023970700	23001010800
2018	23023970400	23001010700
2018	23023970100	23001010700
2018	23023970500	23001010800
2018	23023970400	23001020700
2018	23023970500	23001046500
2018	23023970200	23001020700
2018	23023970301	23001020700
2018	23023970400	23001020300
2018	23023970500	23001010600
2018	23023970302	23001010200
2018	23023970200	23001041000
2018	23023970700	23001020700
2018	23023970302	23001030100
2018	23023970301	23001010300
2018	23023970500	42089301401
2018	23023970500	13127000504
2018	23023970302	13127000200
2018	23023970500	13127000504
2018	23023970500	13127000300
2018	23023970301	13127000401
2018	23023970302	13127001000
2018	23023970500	13127000200
2018	23023970500	13127001000
2018	23023970700	25009268400
2018	23023970302	25009266200
2018	23023970500	25009220102
2018	23023970500	25009217500
2018	23023970500	25009204400
2018	23023970100	25009251800
2018	23023970500	6053014107
2018	23023970302	6053013200
2018	23023970500	6053013500
2018	23023970302	6053012600
2018	23023970500	6053010501
2018	23023970100	6053014107
2018	23023970500	6053012502
2018	23023970500	6053014107
2018	23023970500	37109070100
2018	23023970302	37109070201
2018	23023970302	37109071201
2018	23023970500	37109070201
2018	23023970200	37109071202
2018	23023970302	37109070202
2018	23023970500	37109070201
2018	23023970700	37109071102
2018	23023970302	37109070201
2018	23023970301	37109070201
2018	23023970100	37109071101
2018	23023970301	37109071203
2018	23023970500	37109071101
2018	23023970700	37109070902
2018	23023970500	37109071002
2018	23023970500	37109070902
2018	23023970301	37109070201
2018	23023970500	12097043700
2018	23023970500	12097040802
2018	23023970301	12097041001
2018	23023970302	12097043600
2018	23023970302	12097042400
2018	23023970200	12097042900
2018	23023970302	12097042100
2018	23023970500	12097040803
2018	23023970100	12097042000
2018	23023970200	12097040901
2018	23023970302	41051006701
2018	23023970400	33015003901
2018	23023970200	33015069100
2018	23023970302	33015053000
2018	23023970500	33015106102
2018	23023970500	33015067502
2018	23023970500	33015106102
2018	23023970500	33015003802
2018	23023970100	33015003500
2018	23023970302	33015060000
2018	23023970301	33015104101
2018	23023970200	33015061001
2018	23023970100	33015100100
2018	23023970100	33015067000
2018	23023970301	33015003601
2018	23023970302	33015103100
2018	23023970302	33015060000
2018	23023970500	33015107200
2018	23023970100	33015106101
2018	23023970500	33015101100
2018	23023970302	33015104101
2018	23023970500	33015055002
2018	23023970500	33015100200
2018	23023970700	23005011202
2018	23023970301	23005017001
2018	23023970500	23005004401
2018	23023970400	23005011202
2018	23023970301	23005003100
2018	23023970301	23005004402
2018	23023970302	23005004401
2018	23023970700	23005003300
2018	23023970500	23005011100
2018	23023970100	23005001000
2018	23023970302	23005003300
2018	23023970301	23005001800
2018	23023970500	23005016000
2018	23023970302	23005004803
2018	23023970200	23005001900
2018	23023970100	23005016000
2018	23023970500	23005003000
2018	23023970302	23005014000
2018	23023970500	23005004002
2018	23023970700	23005016500
2018	23023970700	23005004702
2018	23023970302	23005011100
2018	23023970302	23005002800
2018	23023970400	23005017102
2018	23023970100	23005004100
2018	23023970301	23005011202
2018	23023970200	23005004401
2018	23023970301	23005002900
2018	23023970700	23005002102
2018	23023970200	23005000600
2018	23023970100	23005017303
2018	23023970500	23005004100
2018	23023970302	23005004401
2018	23023970301	23005011100
2018	23023970200	23005002002
2018	23023970100	23005004803
2018	23023970500	23005001200
2018	23023970700	23005003000
2018	23023970700	23005011100
2018	23023970302	23005011500
2018	23023970600	23005000300
2018	23023970302	23005004100
2018	23023970500	23005002002
2018	23023970700	23005002300
2018	23023970500	23005000300
2018	23023970400	23005003300
2018	23023970200	23005001700
2018	23023970100	23005003500
2018	23023970500	23005017301
2018	23023970200	23005001900
2018	23023970302	23005001100
2018	23023970200	23005002900
2018	23023970700	23005002900
2018	23023970400	23005016500
2018	23023970200	23005004401
2018	23023970301	23005011300
2018	23023970500	23005000600
2018	23023970302	23005017301
2018	23023970302	23005000500
2018	23023970100	23005004002
2018	23023970100	23005017101
2018	23023970700	23005003500
2018	23023970100	23005001000
2018	23023970301	23005004702
2018	23023970500	23005016500
2018	23023970302	23005004100
2018	23023970400	23005001900
2018	23023970200	23005004002
2018	23023970500	23005011202
2018	23023970302	23005002300
2018	23023970500	23005000300
2018	23023970700	23005003100
2018	23023970301	23005004100
2018	23023970500	23005001100
2018	23023970200	23005004002
2018	23023970302	23005000500
2018	23023970500	23005014000
2018	23023970500	23005016000
2018	23023970302	23005000600
2018	23023970302	23005000300
2018	23023970302	23005011202
2018	23023970301	23005002700
2018	23023970500	23005002300
2018	23023970600	23005003300
2018	23023970301	23005017002
2018	23023970700	23005003000
2018	23023970200	23005004402
2018	23023970700	23005004803
2018	23023970200	23005001200
2018	23023970302	23005015000
2018	23023970200	23005004801
2018	23023970301	23005004401
2018	23023970500	23005016500
2018	23023970700	23005004100
2018	23023970100	23005015000
2018	23023970302	23005000600
2018	23023970200	23005000600
2018	23023970302	23005017301
2018	23023970301	23005001800
2018	23023970302	23005016500
2018	23023970500	23005002501
2018	23023970500	23005003300
2018	23023970301	23005011500
2018	23023970302	23005002800
2018	23023970400	23005011202
2018	23023970200	23005011201
2018	23023970200	23005004002
2018	23023970500	23005011202
2018	23023970500	23005017304
2018	23023970301	23005003000
2018	23023970100	23005003000
2018	23023970301	23005004803
2018	23023970302	23005011500
2018	23023970100	23005001800
2018	23023970500	23005002900
2018	23023970600	23005002502
2018	23023970301	23005002300
2018	23023970500	23005002102
2018	23023970200	23005003000
2018	23023970500	23005002300
2018	23023970400	23005011300
2018	23023970100	23005003500
2018	23023970302	23005002001
2018	23023970200	23005004803
2018	23023970200	23005001800
2018	23023970302	23005004100
2018	23023970500	23005011202
2018	23023970500	23005017301
2018	23023970301	23005014000
2018	23023970500	23005002002
2018	23023970301	23005002900
2018	23023970500	23005001700
2018	23023970200	23005011202
2018	23023970500	23005003702
2018	23023970100	23005016500
2018	23023970100	23005017001
2018	23023970301	23005016000
2018	23023970301	23005001900
2018	23023970302	23005014000
2018	23023970302	23005004803
2018	23023970302	23005016500
2018	23023970200	23005017301
2018	23023970700	23005003300
2018	23023970200	23005002800
2018	23023970100	23005004100
2018	23023970600	23005003100
2018	23023970400	23005016000
2018	23023970100	23005000600
2018	23023970500	23005004702
2018	23023970100	23005004502
2018	23023970500	23005016500
2018	23023970700	23005002900
2018	23023970301	23005002900
2018	23023970100	23005017304
2018	23023970400	23005002502
2018	23023970301	23005001700
2018	23023970302	23005017301
2018	23023970400	23005002002
2018	23023970302	23005003000
2018	23023970301	23005017303
2018	23023970100	23005000500
2018	23023970200	23005002700
2018	23023970301	23005001700
2018	23023970200	23005011201
2018	23023970100	23005004702
2018	23023970400	23005017303
2018	23023970600	23005011201
2018	23023970200	23005002700
2018	23023970700	23005011300
2018	23023970301	23005002002
2018	23023970500	23005001300
2018	23023970302	23005004402
2018	23023970500	23005002102
2018	23023970500	23005002300
2018	23023970301	23005004002
2018	23023970301	23005004401
2018	23023970500	23005004002
2018	23023970400	23005002200
2018	23023970400	23005017304
2018	23023970302	23005001800
2018	23023970500	23005017101
2018	23023970301	23005011202
2018	23023970301	23005001800
2018	23023970200	23005002300
2018	23023970301	23005004803
2018	23023970302	23005014000
2018	23023970500	23005017301
2018	23023970200	23005002002
2018	23023970500	23005002200
2018	23023970301	23005004402
2018	23023970500	23005001900
2018	23023970100	23005002102
2018	23023970500	23005016500
2018	23023970100	23005017304
2018	23023970400	23005002102
2018	23023970302	23005004702
2018	23023970400	23005004100
2018	23023970500	23005002502
2018	23023970200	23005004803
2018	23023970302	23005016500
2018	23023970302	23005017102
2018	23023970500	23005017301
2018	23023970301	23005002300
2018	23023970500	23005011100
2018	23023970302	23005015000
2018	23023970302	23005016500
2018	23023970301	23005001300
2018	23023970500	23005002102
2018	23023970500	23005004803
2018	23023970400	23005003500
2018	23023970500	23005016500
2018	23023970400	23005017301
2018	23023970301	23005003000
2018	23023970500	23005011300
2018	23023970301	23005004803
2018	23023970301	23005003500
2018	23023970301	23005000600
2018	23023970200	23005004002
2018	23023970100	23005011500
2018	23023970500	23005002001
2018	23023970200	23005011100
2018	23023970400	23005017002
2018	23023970100	23005004803
2018	23023970500	23005016500
2018	23023970200	23005002900
2018	23023970302	23005003000
2018	23023970301	23005003300
2018	23023970400	23005002200
2018	23023970302	23005004001
2018	23023970500	23005004001
2018	23023970302	23005001300
2018	23023970100	23005000200
2018	23023970100	23005004002
2018	23023970100	23005011201
2018	23023970700	23005011202
2018	23023970400	23005011202
2018	23023970500	23005000600
2018	23023970301	23005000500
2018	23023970600	23005015000
2018	23023970500	23005017301
2018	23023970500	23005001000
2018	23023970500	23005011201
2018	23023970301	23005002300
2018	23023970302	23005001500
2018	23023970700	23005001900
2018	23023970302	23005002700
2018	23023970302	23005002102
2018	23023970301	23005004702
2018	23023970700	23005004801
2018	23023970302	23005001800
2018	23023970400	23005001900
2018	23023970301	23005003000
2018	23023970500	23005003500
2018	23023970600	23005004402
2018	23023970301	23005001100
2018	23023970302	23005004502
2018	23023970301	23005002300
2018	23023970302	23005002300
2018	23023970700	23005002300
2018	23023970500	23005004803
2018	23023970500	23005017001
2018	23023970500	23005003000
2018	23023970400	23005002300
2018	23023970700	23005001900
2018	23023970302	23005002300
2018	23023970301	23005011100
2018	23023970301	23005002700
2018	23023970302	23005004702
2018	23023970301	23005004401
2018	23023970100	23005004002
2018	23023970302	23005003500
2018	23023970200	23005002002
2018	23023970100	23005002900
2018	23023970302	23005004002
2018	23023970600	23005001100
2018	23023970301	23005000200
2018	23023970500	23005000600
2018	23023970700	23005011202
2018	23023970200	23005011202
2018	23023970200	23005016500
2018	23023970302	23005017304
2018	23023970302	23005004702
2018	23023970302	23005002102
2018	23023970301	23005002700
2018	23023970301	23005004803
2018	23023970200	23005014000
2018	23023970500	23005011201
2018	23023970302	23005004803
2018	23023970301	23005001100
2018	23023970500	23005014000
2018	23023970302	23005016500
2018	23023970700	23005004803
2018	23023970500	23005016000
